id_colis,id_produit,id_commande,exemplaire,motif
134022,1215,56646,4,j ai finalement changé d’avis sur mes besoins
134024,1866,69557,4,produit abimé
134031,884,8992,1,il existe une différence entre la fiche produit et l’article livré
134048,1288,53371,2,il existe une différence entre la fiche produit et l’article livré
134066,1763,59152,4,il existe une différence entre la fiche produit et l’article livré
134089,1954,1815,2,Le produit n’est pas à la hauteur de mes attentes
134098,68,29940,3,produit abimé
134108,1111,55301,1,il y a un problème de taille
134115,1058,14260,2,Le produit ne convient pas
134137,234,57208,2,il existe une différence entre la fiche produit et l’article livré
134146,1060,21637,3,produit abimé
134165,1087,50921,4,Le produit ne convient pas
134182,1633,2249,5,Le produit ne convient pas
134199,2153,98363,1,Le produit ne convient pas
134217,658,36892,1,Le produit ne convient pas
134230,1285,48054,1,il existe une différence entre la fiche produit et l’article livré
134243,1809,35375,1,j ai finalement changé d’avis sur mes besoins
134259,815,62593,3,Le produit n’est pas à la hauteur de mes attentes
134260,1839,2225,1,produit abimé
134276,1836,73738,1,Le produit ne convient pas
134279,912,26642,1,Le produit ne convient pas
134284,1905,75040,1,Le produit ne convient pas
134285,1106,59649,2,il y a un problème de taille
134300,2180,60909,1,il existe une différence entre la fiche produit et l’article livré
134309,2193,13933,1,Le produit n’est pas à la hauteur de mes attentes
134317,152,78852,1,la couleur du produit ne me plaît pas
134335,1688,19138,1,produit abimé
134343,965,789,5,Le produit n’est pas à la hauteur de mes attentes
134374,1584,98950,3,il existe une différence entre la fiche produit et l’article livré
134428,1240,77185,4,j ai finalement changé d’avis sur mes besoins
134449,1134,92605,2,il y a un problème de taille
134449,326,92605,3,il existe une différence entre la fiche produit et l’article livré
134453,1000,92422,2,Le produit n’est pas à la hauteur de mes attentes
134478,11,86022,1,il y a un problème de taille
134484,910,64601,4,produit abimé
134503,349,60542,1,Le produit ne convient pas
134509,1061,80665,2,il existe une différence entre la fiche produit et l’article livré
134532,292,13034,1,Le produit n’est pas à la hauteur de mes attentes
134536,193,90416,3,Le produit n’est pas à la hauteur de mes attentes
134546,15,382,1,la couleur du produit ne me plaît pas
134555,847,93848,1,la couleur du produit ne me plaît pas
134566,937,85322,1,il y a un problème de taille
134579,721,89901,2,la couleur du produit ne me plaît pas
134579,322,89901,3,j ai finalement changé d’avis sur mes besoins
134592,135,46661,1,Le produit ne convient pas
134598,1050,64417,1,Le produit ne convient pas
134608,389,26201,1,j ai finalement changé d’avis sur mes besoins
134622,1492,95056,3,j ai finalement changé d’avis sur mes besoins
134645,2104,40826,1,la couleur du produit ne me plaît pas
134647,1697,2673,2,Le produit n’est pas à la hauteur de mes attentes
134677,1898,69342,2,Le produit ne convient pas
134702,127,34505,4,la couleur du produit ne me plaît pas
134727,671,51879,2,j ai finalement changé d’avis sur mes besoins
134737,1138,96599,3,il existe une différence entre la fiche produit et l’article livré
134771,1414,98409,1,la couleur du produit ne me plaît pas
134785,1984,14625,1,produit abimé
134810,1441,30581,2,il existe une différence entre la fiche produit et l’article livré
134816,1866,22094,3,la couleur du produit ne me plaît pas
134866,374,47999,1,Le produit n’est pas à la hauteur de mes attentes
134909,243,54370,2,produit abimé
134918,923,66794,2,Le produit n’est pas à la hauteur de mes attentes
134925,971,79638,1,il existe une différence entre la fiche produit et l’article livré
134934,1585,71816,2,la couleur du produit ne me plaît pas
134936,2015,2709,3,j ai finalement changé d’avis sur mes besoins
134939,1142,95703,1,il y a un problème de taille
134945,1496,6987,2,Le produit n’est pas à la hauteur de mes attentes
134948,1299,92517,2,il existe une différence entre la fiche produit et l’article livré
134975,796,9663,2,Le produit ne convient pas
134984,1005,41338,1,la couleur du produit ne me plaît pas
134991,1693,73734,3,il existe une différence entre la fiche produit et l’article livré
135002,860,64048,3,j ai finalement changé d’avis sur mes besoins
135013,1230,44081,1,la couleur du produit ne me plaît pas
135021,1704,68426,1,produit abimé
135040,2173,41392,2,produit abimé
135044,1912,23975,1,Le produit n’est pas à la hauteur de mes attentes
135044,1376,23975,3,il existe une différence entre la fiche produit et l’article livré
135046,1560,11217,1,produit abimé
135065,1384,21801,5,Le produit ne convient pas
135070,926,63784,3,la couleur du produit ne me plaît pas
135073,592,87725,5,Le produit n’est pas à la hauteur de mes attentes
135089,745,58174,1,il y a un problème de taille
135111,576,73474,2,il y a un problème de taille
135146,697,30256,3,il y a un problème de taille
135164,745,98618,2,produit abimé
135165,184,93114,1,Le produit ne convient pas
135165,1209,93114,3,il y a un problème de taille
135166,1322,68336,1,produit abimé
135183,510,40197,2,Le produit ne convient pas
135189,1940,62034,1,Le produit n’est pas à la hauteur de mes attentes
135201,1468,86667,1,il y a un problème de taille
135217,1074,13718,2,produit abimé
135217,1593,13718,3,j ai finalement changé d’avis sur mes besoins
135225,996,6558,4,Le produit ne convient pas
135230,273,50781,5,Le produit n’est pas à la hauteur de mes attentes
135248,1032,86935,1,il existe une différence entre la fiche produit et l’article livré
135257,1573,27778,2,Le produit ne convient pas
135258,1737,65239,3,il existe une différence entre la fiche produit et l’article livré
135259,910,38327,1,la couleur du produit ne me plaît pas
135260,597,36878,2,produit abimé
135269,1275,99724,1,il existe une différence entre la fiche produit et l’article livré
135289,1215,77026,2,produit abimé
135316,1807,71005,1,j ai finalement changé d’avis sur mes besoins
135338,1975,30500,2,j ai finalement changé d’avis sur mes besoins
135351,1593,7577,1,Le produit ne convient pas
135355,1161,80916,5,il existe une différence entre la fiche produit et l’article livré
135369,1607,93658,2,Le produit n’est pas à la hauteur de mes attentes
135419,247,16026,1,il existe une différence entre la fiche produit et l’article livré
135430,1552,41915,5,Le produit ne convient pas
135446,708,96240,3,la couleur du produit ne me plaît pas
135462,248,25606,4,j ai finalement changé d’avis sur mes besoins
135485,617,50334,2,il y a un problème de taille
135485,1294,50334,5,il y a un problème de taille
135500,1486,42979,5,Le produit ne convient pas
135501,272,81741,4,il existe une différence entre la fiche produit et l’article livré
135530,438,88985,1,Le produit ne convient pas
135544,2072,71307,5,il y a un problème de taille
135558,268,64731,3,j ai finalement changé d’avis sur mes besoins
135572,1535,25274,2,j ai finalement changé d’avis sur mes besoins
135649,762,21007,1,il existe une différence entre la fiche produit et l’article livré
135649,1431,21007,4,Le produit ne convient pas
135666,985,44472,1,il y a un problème de taille
135671,2153,49270,1,Le produit ne convient pas
135680,608,13888,2,j ai finalement changé d’avis sur mes besoins
135682,524,76719,2,la couleur du produit ne me plaît pas
135713,1513,58074,3,il y a un problème de taille
135715,1732,89531,1,il y a un problème de taille
135731,1236,75274,1,Le produit n’est pas à la hauteur de mes attentes
135738,1724,21489,1,j ai finalement changé d’avis sur mes besoins
135781,914,79839,1,il y a un problème de taille
135781,695,79839,2,la couleur du produit ne me plaît pas
135801,1085,2274,3,Le produit n’est pas à la hauteur de mes attentes
135804,199,31881,4,Le produit n’est pas à la hauteur de mes attentes
135837,769,75215,1,la couleur du produit ne me plaît pas
135844,863,39672,4,j ai finalement changé d’avis sur mes besoins
135884,1678,33386,4,la couleur du produit ne me plaît pas
135906,1458,70897,4,il existe une différence entre la fiche produit et l’article livré
135913,2101,65498,1,produit abimé
135938,6,7370,5,produit abimé
135960,824,23886,3,Le produit ne convient pas
135967,1215,91718,3,il existe une différence entre la fiche produit et l’article livré
135978,547,21302,2,il y a un problème de taille
136005,2144,90732,1,produit abimé
136017,856,86201,5,il existe une différence entre la fiche produit et l’article livré
136039,1138,96765,1,Le produit ne convient pas
136053,1143,72860,1,produit abimé
136055,1295,89803,3,il y a un problème de taille
136081,747,9677,3,il existe une différence entre la fiche produit et l’article livré
136109,1218,40268,4,j ai finalement changé d’avis sur mes besoins
136124,1788,98684,1,la couleur du produit ne me plaît pas
136130,1680,9153,2,il existe une différence entre la fiche produit et l’article livré
136134,623,26150,4,Le produit ne convient pas
136134,1127,26150,5,j ai finalement changé d’avis sur mes besoins
136143,1342,2495,2,j ai finalement changé d’avis sur mes besoins
136151,962,77359,3,produit abimé
136158,1683,560,1,il y a un problème de taille
136158,866,560,2,il y a un problème de taille
136169,86,38627,2,produit abimé
136199,1015,71552,4,j ai finalement changé d’avis sur mes besoins
136204,1139,595,1,produit abimé
136220,1762,12951,2,Le produit n’est pas à la hauteur de mes attentes
136222,410,54292,2,j ai finalement changé d’avis sur mes besoins
136246,421,9156,1,la couleur du produit ne me plaît pas
136294,996,47295,2,j ai finalement changé d’avis sur mes besoins
136297,1260,64504,1,il existe une différence entre la fiche produit et l’article livré
136305,247,7202,1,Le produit ne convient pas
136325,2166,40084,2,produit abimé
136330,621,79443,2,Le produit n’est pas à la hauteur de mes attentes
136352,1631,11088,3,j ai finalement changé d’avis sur mes besoins
136353,2086,66190,3,Le produit n’est pas à la hauteur de mes attentes
136356,642,16996,2,Le produit n’est pas à la hauteur de mes attentes
136403,539,74317,1,produit abimé
136415,406,97264,2,Le produit ne convient pas
136434,272,65402,2,il existe une différence entre la fiche produit et l’article livré
136436,326,84831,4,j ai finalement changé d’avis sur mes besoins
136443,2188,94193,2,produit abimé
136443,1838,94193,4,il existe une différence entre la fiche produit et l’article livré
136459,1426,79393,1,il y a un problème de taille
136462,1112,97335,4,j ai finalement changé d’avis sur mes besoins
136466,417,38619,2,j ai finalement changé d’avis sur mes besoins
136472,659,10937,1,j ai finalement changé d’avis sur mes besoins
136481,270,22603,5,Le produit n’est pas à la hauteur de mes attentes
136484,546,74182,3,la couleur du produit ne me plaît pas
136491,1161,46735,2,il existe une différence entre la fiche produit et l’article livré
136495,1749,19925,3,il existe une différence entre la fiche produit et l’article livré
136526,521,71122,4,j ai finalement changé d’avis sur mes besoins
136531,1808,51855,2,il existe une différence entre la fiche produit et l’article livré
136538,1040,67897,2,il existe une différence entre la fiche produit et l’article livré
136562,2062,86681,1,la couleur du produit ne me plaît pas
136571,1117,10621,1,il y a un problème de taille
136572,1489,26428,4,Le produit n’est pas à la hauteur de mes attentes
136594,421,57527,1,il y a un problème de taille
136597,1627,2110,2,Le produit n’est pas à la hauteur de mes attentes
136607,1764,13609,3,il existe une différence entre la fiche produit et l’article livré
136608,973,8404,2,il y a un problème de taille
136612,331,67911,1,il existe une différence entre la fiche produit et l’article livré
136613,2177,53054,4,il existe une différence entre la fiche produit et l’article livré
136617,1717,90324,2,j ai finalement changé d’avis sur mes besoins
136622,1351,34010,1,produit abimé
136641,1319,92427,4,il existe une différence entre la fiche produit et l’article livré
136644,2098,17664,1,la couleur du produit ne me plaît pas
136648,1391,41141,2,Le produit n’est pas à la hauteur de mes attentes
136667,725,82501,1,j ai finalement changé d’avis sur mes besoins
136691,143,88327,2,la couleur du produit ne me plaît pas
