id_client,id_commande,id_produit,id_colis,exemplaire,date_avis,avis,etoile
78971,91124,531,102600,4,2021-10-22,j aime pas trop,5
13625,17059,471,102626,1,2021-11-9,le produit n est pas original,1
51539,55204,286,102628,3,2020-11-18,j aime pas trop,2
1062,73963,357,102639,3,2020-3-11,je suis content,3
13650,16079,1251,102646,4,2021-1-17,flop,3
29406,75289,677,102706,3,2021-5-19,j aime pas trop,1
64165,24582,528,102806,2,2020-3-26,j aime pas trop,4
60233,25807,806,102855,2,2021-11-27,je vous le conseille le produit est magnifique,5
68229,36144,36,102860,4,2021-2-9,je vous le conseille le produit est magnifique,5
35652,79000,1561,102921,2,2020-2-4,top,1
87362,7025,1516,102925,3,2020-9-16,top,1
37145,61545,1130,102938,1,2020-5-15,je suis deçu,2
20737,99141,1749,102970,1,2021-12-20,j adoooore ce produt,4
23107,4085,289,102996,2,2020-11-1,je suis contente,2
82605,45968,1985,103047,1,2020-10-1,tres mauvaise qualité,5
67459,71183,1557,103104,2,2021-3-27,j adoooore ce produt,5
40689,29595,2020,103105,2,2021-12-23,top,5
73741,21637,223,103150,1,2020-9-26,tres bonne qualité,4
70317,4673,1226,103247,1,2021-3-19,j aime pas trop,4
70308,88571,1247,103261,3,2020-6-21,top,1
29398,73676,1434,103329,4,2020-4-8,je vous le conseille le produit est magnifique,2
39853,94374,237,103414,2,2020-12-6,j aime bien ,3
38667,85646,1994,103425,2,2020-2-6,j aime bien ,1
25347,23643,1709,103449,1,2020-9-28,je suis content,1
91560,8850,1281,103458,3,2020-4-2,tres mauvaise qualité,3
34163,8140,1986,103488,2,2021-7-25,j aime pas trop,2
14764,22336,1073,103605,5,2021-10-15,je vous le conseille le produit est magnifique,2
96302,29545,318,103618,1,2020-12-28,j aime bien ,3
19772,12361,2174,103663,3,2020-6-3,je vous le conseille le produit est magnifique,2
12914,69839,2195,103671,2,2020-3-14,top,1
16539,9021,663,103683,3,2021-11-10,je suis contente,5
20828,15829,1203,103759,2,2020-9-20,le produit n est pas original,3
29396,89261,1948,103804,1,2020-2-8,j aime pas trop,5
91621,48529,1631,103819,3,2020-3-22,top,2
61607,87387,1072,103824,2,2021-1-28,flop,5
54492,2830,970,103869,3,2021-9-2,tres bonne qualité,1
39761,32195,235,103905,4,2021-1-13,top,1
24923,92991,575,103931,1,2021-5-10,tres mauvaise qualité,3
65370,48402,858,103956,2,2020-1-14,je suis contente,2
77643,73619,1469,103966,1,2021-5-21,je vous le conseille le produit est magnifique,
4665,75505,869,103972,1,2021-3-27,j adoooore ce produt,4
57212,26487,769,104026,4,2021-6-7,tres bonne qualité,1
30746,32087,2106,104027,1,2021-4-12,je suis deçu,1
66014,36242,2012,104123,1,2021-10-20,tres bonne qualité,3
81446,41343,1761,104132,1,2020-9-1,tres bonne qualité,5
17891,89375,959,104169,3,2020-1-14,je suis deçu,2
72980,87682,785,104220,2,2020-4-22,j aime pas trop,1
63837,39731,2129,104280,1,2020-8-24,j adoooore ce produt,1
61821,50174,10,104283,3,2020-8-8,j aime pas trop,3
68511,94345,378,104312,4,2020-7-15,je suis deçu,1
93771,25517,1243,104336,3,2020-12-23,top,4
70005,10904,375,104403,4,2020-7-21,je suis content,4
18260,50287,2001,104482,5,2020-1-18,je suis contente,3
38574,88287,942,104535,4,2021-5-19,j adoooore ce produt,5
60344,56632,763,104540,4,2020-10-25,je suis deçu,4
37824,26560,632,104580,1,2020-9-1,tres bonne qualité,2
19793,27521,444,104581,1,2021-2-2,top,4
70556,41029,324,104597,4,2021-9-17,je vous le conseille le produit est magnifique,1
77218,93462,144,104622,1,2021-12-24,j adoooore ce produt,2
6918,76299,1730,104642,2,2020-12-9,je vous le conseille le produit est magnifique,2
87958,3354,1409,104737,4,2020-2-20,je suis content,5
54039,65836,1859,104743,1,2021-3-14,tres bonne qualité,1
22088,75437,1318,104787,1,2021-10-3,le produit n est pas original,4
16189,26383,1817,104791,2,2021-4-16,je suis content,2
84120,46767,1266,104793,5,2021-5-19,je suis deçu,3
18625,40293,885,104852,3,2021-7-9,j aime pas trop,4
17933,25545,983,104889,2,2021-11-2,top,2
66533,72423,1985,104948,1,2020-5-3,le produit n est pas original,4
35557,75061,1083,105034,3,2021-7-21,j adoooore ce produt,4
45995,82646,69,105071,3,2021-12-1,top,5
41893,70384,1212,105079,3,2021-6-15,top,4
41893,70384,2118,105079,4,2021-6-15,top,4
32637,83929,2053,105152,1,2021-4-19,je suis content,4
11444,9729,1624,105205,3,2020-11-7,je suis deçu,5
3002,61719,1589,105221,2,2020-5-16,je suis deçu,4
67036,94878,1161,105233,3,2021-3-2,flop,1
30147,98112,1793,105242,1,2021-10-5,j adoooore ce produt,1
26432,95523,1625,105269,1,2021-11-21,j aime pas trop,1
51615,74755,600,105270,2,2021-7-13,j adoooore ce produt,3
15439,6562,1095,105303,4,2021-7-26,j aime pas trop,4
7353,40374,1071,105373,2,2021-11-26,je vous le conseille le produit est magnifique,3
36980,23282,1945,105412,2,2020-9-6,top,2
20119,73560,330,105422,5,2021-11-9,je suis deçu,3
89977,96161,554,105521,5,2021-12-12,tres bonne qualité,1
82852,27614,700,105522,2,2020-9-20,je suis deçu,5
42840,89650,994,105570,2,2021-6-23,j aime pas trop,1
58368,86739,561,105594,3,2020-6-28,tres bonne qualité,3
68507,22739,1652,105610,5,2020-11-19,je suis content,5
15188,10186,1393,105625,4,2020-6-28,je suis contente,1
90512,38739,485,105682,5,2021-7-22,je suis content,5
9477,95382,534,105698,3,2021-7-12,le produit n est pas original,2
64407,12258,954,105779,4,2020-9-17,j adoooore ce produt,3
17146,15681,1030,105785,1,2021-10-10,je suis deçu,4
10239,65214,1690,105916,1,2021-7-20,j aime pas trop,4
79546,10207,1891,106002,2,2020-11-2,je suis content,2
48086,20105,204,106018,1,2021-8-12,j aime bien ,2
92598,59411,273,106056,3,2020-5-21,top,1
82987,57721,2098,106111,1,2021-2-25,j aime bien ,1
58537,1163,618,106112,1,2021-6-20,tres mauvaise qualité,2
88228,47724,813,106118,1,2021-9-18,top,4
15689,75031,425,106201,1,2020-5-3,flop,4
67432,91562,292,106220,4,2021-4-4,j aime bien ,4
57594,4538,1628,106352,4,2020-11-16,je suis deçu,2
34521,29753,1367,106355,1,2021-7-2,j aime pas trop,1
35207,63486,924,106366,1,2020-1-2,je suis deçu,1
35481,36944,690,106389,3,2021-4-25,le produit n est pas original,3
42196,41586,1038,106423,5,2020-4-6,flop,3
58233,82359,1625,106425,3,2021-8-15,flop,5
17013,95296,1954,106442,1,2021-7-5,tres bonne qualité,4
7182,21594,1080,106443,2,2021-3-23,j aime pas trop,5
83915,43508,1611,106478,2,2020-2-10,je suis deçu,3
97438,99541,2086,106484,2,2021-7-28,je suis deçu,5
40186,65042,769,106518,2,2020-1-25,je suis deçu,1
38657,80764,289,106539,1,2020-7-4,j aime pas trop,5
83506,18681,1789,106569,2,2020-8-23,tres mauvaise qualité,5
47512,20107,763,106618,1,2020-7-21,le produit n est pas original,2
64336,65287,1121,106684,2,2021-11-13,j adoooore ce produt,2
48558,5343,149,106706,2,2021-5-5,le produit n est pas original,5
67031,26434,621,106723,1,2020-7-11,le produit n est pas original,2
9185,34208,1785,106763,2,2021-7-16,je vous le conseille le produit est magnifique,5
11449,94690,179,106767,1,2020-2-27,j aime bien ,2
79842,39410,555,106776,4,2021-3-2,je suis deçu,3
16347,44240,344,106901,2,2021-9-14,je suis deçu,4
61954,85630,430,106902,1,2021-6-1,j aime pas trop,5
43275,81221,1101,106976,1,2020-4-13,tres mauvaise qualité,5
50540,93409,1251,107036,1,2021-7-27,j adoooore ce produt,1
26663,80381,2191,107056,2,2020-10-24,le produit n est pas original,2
42136,5502,725,107088,5,2021-6-27,je suis contente,2
45088,80118,284,107149,1,2021-2-2,j aime bien ,1
54073,79580,2029,107246,2,2021-6-11,flop,4
59704,5250,1029,107257,1,2021-12-24,tres bonne qualité,3
79460,56633,327,107278,4,2021-9-8,tres bonne qualité,1
88741,98151,313,107312,1,2020-4-6,j aime pas trop,4
77796,33517,1930,107319,2,2020-3-23,je suis deçu,3
57263,2686,1637,107389,3,2020-3-20,je suis deçu,4
40122,48093,494,107422,1,2020-9-16,j aime bien ,2
67379,89372,322,107497,3,2021-2-20,j aime bien ,3
49345,38978,1140,107586,1,2021-7-14,j aime bien ,4
63439,46785,2029,107622,1,2021-2-23,j aime bien ,4
54267,82377,963,107662,2,2020-12-21,j adoooore ce produt,2
51713,86603,1886,107900,3,2020-8-11,flop,4
57542,58072,1570,107948,1,2021-4-17,j adoooore ce produt,3
34885,27379,589,107949,1,2020-6-9,top,2
41978,83386,217,107953,2,2020-9-17,je suis deçu,4
20978,43009,929,107974,1,2021-10-19,j aime pas trop,5
83694,36522,634,107991,2,2021-6-27,j adoooore ce produt,5
48120,51834,1635,108076,1,2021-12-14,j aime pas trop,5
60906,35716,1533,108092,5,2020-3-2,je vous le conseille le produit est magnifique,3
84990,82775,2161,108213,4,2020-4-20,je suis deçu,3
52516,9251,85,108214,2,2021-10-25,top,5
50934,20913,1906,108269,2,2020-5-16,j aime bien ,4
33164,66179,2048,108285,3,2020-8-20,le produit n est pas original,3
87756,38703,117,108301,1,2020-7-28,tres bonne qualité,3
64363,34326,1975,108363,3,2021-8-28,je vous le conseille le produit est magnifique,2
76743,64491,1692,108415,2,2021-6-21,j aime bien ,4
59554,57338,1910,108431,1,2020-11-26,je suis contente,4
58357,72374,883,108473,1,2020-12-9,tres mauvaise qualité,5
38679,34362,294,108495,2,2021-5-4,je suis deçu,4
71487,52661,2176,108505,3,2020-4-12,je suis deçu,2
71001,56991,1310,108552,5,2020-1-24,j adoooore ce produt,1
12848,40696,1670,108586,1,2020-5-18,j aime pas trop,5
85405,42167,281,108634,1,2020-11-11,j adoooore ce produt,2
5399,49257,593,108685,3,2021-9-1,je suis contente,4
34792,53848,2182,108699,2,2020-7-10,j aime pas trop,1
69396,19517,595,109030,2,2021-1-16,j adoooore ce produt,5
74462,15040,150,109042,1,2020-9-27,flop,3
43618,78298,661,109082,1,2021-12-28,tres bonne qualité,1
35885,75345,1901,109118,5,2020-2-18,flop,2
39726,14202,698,109122,3,2020-4-16,j adoooore ce produt,1
49702,65050,861,109152,4,2021-11-2,tres mauvaise qualité,1
21372,51976,1412,109172,2,2020-8-14,top,1
67268,88271,692,109191,4,2020-10-16,j aime pas trop,4
30287,35902,516,109192,4,2021-5-2,tres bonne qualité,3
34753,43722,655,109267,5,2021-7-16,je suis content,4
1369,77727,235,109285,1,2020-5-1,tres mauvaise qualité,3
89396,37378,1730,109443,4,2020-4-25,j aime pas trop,2
74857,36949,1718,109494,1,2020-2-5,top,3
22339,86514,1308,109535,4,2020-8-24,je vous le conseille le produit est magnifique,3
18475,15426,200,109543,5,2020-7-4,je suis contente,2
95143,15412,991,109546,3,2021-3-24,j aime pas trop,3
40309,26781,1431,109584,3,2021-1-23,je vous le conseille le produit est magnifique,2
38285,55055,1303,109595,2,2020-8-21,flop,3
16886,96971,399,109623,2,2020-10-18,je suis deçu,2
48454,44054,1905,109626,1,2020-8-26,tres mauvaise qualité,4
94977,61827,2007,109678,4,2021-11-9,j adoooore ce produt,5
79164,26196,216,109688,1,2021-1-13,j aime pas trop,1
24739,77549,1667,109723,1,2020-12-22,je suis contente,1
65325,92168,401,109726,1,2021-11-28,tres mauvaise qualité,5
60040,16871,1507,109817,2,2020-4-17,top,1
76985,19776,1252,109832,1,2021-6-8,j adoooore ce produt,3
79209,6918,750,109878,2,2020-7-20,j adoooore ce produt,4
73019,35631,1377,109957,4,2020-8-9,flop,3
31310,24377,970,109971,1,2021-3-2,j aime pas trop,1
20768,20291,2021,110053,1,2020-2-20,tres bonne qualité,1
2590,21868,822,110069,2,2021-1-14,le produit n est pas original,4
90625,14269,661,110077,1,2020-8-4,je vous le conseille le produit est magnifique,4
2733,14111,1765,110185,2,2021-11-23,tres bonne qualité,3
72803,6975,1545,110283,1,2020-2-21,j aime pas trop,3
41293,64205,1508,110308,2,2020-12-7,j aime pas trop,2
55119,92919,1295,110310,2,2021-4-15,j aime bien ,4
91400,67101,1393,110317,5,2020-7-19,je suis deçu,4
2877,30106,1178,110339,3,2020-8-1,je vous le conseille le produit est magnifique,3
74732,38774,992,110352,2,2021-12-11,j adoooore ce produt,5
47928,84680,1569,110363,1,2020-11-3,top,5
82685,24324,163,110365,2,2020-5-27,j adoooore ce produt,2
14760,57583,1301,110398,1,2021-12-6,j aime pas trop,4
26084,61292,1499,110434,1,2021-6-4,je vous le conseille le produit est magnifique,1
72101,46521,1215,110520,1,2021-9-18,je vous le conseille le produit est magnifique,2
701,76943,615,110675,3,2021-2-20,le produit n est pas original,4
19914,9902,1776,110693,2,2020-5-11,le produit n est pas original,1
67205,48622,1942,110777,1,2020-4-16,je suis contente,5
18277,14767,2042,110930,1,2020-11-17,top,1
15614,94508,982,111029,2,2021-7-26,top,5
66920,97964,711,111040,2,2021-1-9,je suis deçu,5
14301,97884,386,111053,1,2021-2-21,je suis content,4
66601,87755,711,111063,1,2020-3-1,je vous le conseille le produit est magnifique,3
33135,71724,1467,111083,1,2021-8-8,j aime bien ,1
12320,86215,98,111273,2,2020-9-21,je suis deçu,4
3763,47857,354,111275,3,2020-3-17,je vous le conseille le produit est magnifique,1
81757,30221,149,111305,2,2021-12-17,je vous le conseille le produit est magnifique,4
12401,15329,1269,111341,1,2020-12-19,j adoooore ce produt,2
26585,43407,424,111367,3,2020-8-14,je suis content,5
58197,28227,370,111394,2,2020-10-13,tres mauvaise qualité,1
53856,45203,623,111456,2,2020-3-8,j aime bien ,4
2100,94240,1560,111471,3,2020-6-1,je vous le conseille le produit est magnifique,3
19722,36195,383,111484,1,2021-1-13,le produit n est pas original,5
71695,28097,773,111503,4,2021-5-18,tres mauvaise qualité,2
41063,22927,945,111525,1,2021-4-3,je suis contente,4
41063,22927,2154,111525,4,2021-4-3,j aime pas trop,3
34525,31273,868,111599,1,2021-7-26,je vous le conseille le produit est magnifique,5
70009,56234,1796,111659,2,2020-8-4,j adoooore ce produt,2
26907,25823,754,111663,1,2021-4-22,je suis deçu,4
33265,56690,1572,111673,4,2020-9-26,je suis contente,4
65403,85506,1330,111692,3,2021-10-20,flop,4
8771,62312,1709,111742,2,2020-8-18,je suis deçu,1
96948,57557,583,111820,2,2021-5-4,top,3
96948,57557,399,111820,4,2021-5-4,le produit n est pas original,1
85086,20527,1481,111827,1,2020-2-5,j aime pas trop,5
60753,82493,2114,111871,1,2021-1-6,j aime pas trop,5
10086,66553,2033,111886,2,2020-7-13,je suis deçu,2
27804,1870,1866,111914,1,2020-2-1,flop,4
21453,8535,397,111979,2,2020-2-3,je suis deçu,4
60595,1555,1352,112001,3,2021-9-12,j aime bien ,4
65918,50643,748,112019,2,2021-11-7,je suis deçu,4
67218,8559,2157,112032,5,2021-8-28,j aime pas trop,3
4632,34330,1189,112091,3,2020-2-4,j aime pas trop,5
3077,92360,93,112122,3,2021-7-2,le produit n est pas original,2
91033,58487,810,112142,1,2020-2-14,top,1
22388,52228,256,112150,2,2021-8-8,le produit n est pas original,5
78582,34311,1352,112155,2,2021-5-7,tres mauvaise qualité,4
62754,28297,1210,112255,2,2021-6-1,je suis deçu,4
95420,98996,1132,112280,2,2020-1-16,j aime pas trop,4
49351,68608,1575,112352,4,2020-8-5,top,2
19069,81031,1966,112353,4,2020-6-13,j aime pas trop,5
2980,74629,827,112409,2,2020-4-21,je vous le conseille le produit est magnifique,1
56900,66526,1160,112412,2,2020-11-15,top,2
85945,41383,408,112417,2,2021-1-25,tres mauvaise qualité,4
86636,18795,913,112424,2,2020-9-22,tres mauvaise qualité,3
50545,50898,1332,112466,2,2021-8-15,j adoooore ce produt,4
3248,32461,1171,112482,1,2020-9-13,tres mauvaise qualité,5
47178,29760,1391,112511,5,2021-7-26,je vous le conseille le produit est magnifique,4
61383,95789,1862,112521,4,2020-12-8,je vous le conseille le produit est magnifique,3
1083,14335,1313,112628,1,2020-12-1,j aime bien ,2
7118,97490,231,112656,2,2021-8-10,le produit n est pas original,5
91418,42779,1007,112698,1,2021-1-18,j aime pas trop,4
44075,31173,543,112710,5,2020-6-21,j aime pas trop,5
52576,72345,167,112820,4,2021-9-18,tres bonne qualité,3
70695,95950,1576,112873,5,2021-8-6,je suis contente,1
17668,20627,629,113014,4,2021-3-17,tres bonne qualité,5
68793,87131,1954,113026,2,2021-9-2,top,4
96808,69408,1977,113058,3,2021-12-27,j adoooore ce produt,4
40008,32851,879,113119,3,2021-3-4,je suis deçu,1
53698,78836,1248,113212,4,2020-1-13,je suis contente,4
65669,90316,1887,113306,1,2020-3-28,top,3
93274,33578,1905,113337,2,2021-6-21,tres mauvaise qualité,1
95038,14981,1637,113387,2,2020-4-21,je suis deçu,3
70426,76262,670,113481,1,2021-12-7,flop,4
88116,79234,1852,113531,2,2020-6-2,je suis deçu,3
35332,6502,372,113538,4,2020-3-8,je suis deçu,3
96891,18630,2150,113638,1,2020-11-22,top,1
72386,57459,2025,113664,4,2020-9-23,top,2
80876,10464,1778,113766,3,2021-12-14,je suis contente,3
67767,36640,1148,113787,2,2020-6-5,tres bonne qualité,2
3228,13442,1800,113802,3,2021-3-1,j aime bien ,
94891,79431,1146,113816,1,2020-8-20,je suis deçu,1
36077,34217,476,113839,2,2020-6-16,je suis deçu,2
63678,57941,866,113840,3,2020-12-27,tres mauvaise qualité,1
3257,65241,1943,113952,3,2020-1-18,je suis content,2
42696,61195,1190,114009,2,2021-8-21,le produit n est pas original,2
62135,11029,1867,114019,1,2020-3-15,je suis contente,1
53488,18447,218,114130,3,2021-11-10,flop,4
47017,39527,325,114133,2,2021-5-8,tres mauvaise qualité,1
13559,4825,294,114177,2,2020-1-9,j aime pas trop,4
57680,12283,212,114305,1,2021-2-2,j aime pas trop,4
55669,59960,495,114307,3,2021-10-8,top,5
57748,12241,372,114376,2,2020-2-10,je suis content,1
90687,31958,785,114428,1,2020-5-12,le produit n est pas original,4
55960,86054,479,114494,1,2021-4-22,le produit n est pas original,4
95192,58591,1037,114527,1,2020-2-20,je vous le conseille le produit est magnifique,5
56644,49552,814,114560,3,2020-11-8,je vous le conseille le produit est magnifique,3
30014,85451,1704,114564,1,2021-4-7,j aime pas trop,4
33806,14713,1494,114591,2,2021-2-28,top,1
71228,58194,1869,114614,1,2020-8-23,j adoooore ce produt,3
24024,59170,1257,114695,1,2020-11-4,je suis content,3
88370,84279,1900,114700,2,2020-6-12,je suis deçu,5
27287,30065,1953,114810,1,2020-1-17,je vous le conseille le produit est magnifique,3
4514,62355,1422,114879,3,2021-5-15,je suis contente,5
47028,15778,1441,114884,5,2020-10-13,j aime pas trop,5
87269,4855,76,114903,3,2020-8-22,tres bonne qualité,1
79417,53164,661,114928,4,2021-8-10,tres bonne qualité,2
22307,6981,903,115020,1,2021-4-16,top,3
29482,40171,1472,115069,2,2021-11-25,je vous le conseille le produit est magnifique,2
68790,45411,1528,115151,4,2020-7-6,tres mauvaise qualité,2
19586,28799,291,115156,1,2021-4-16,j adoooore ce produt,3
41641,63261,1690,115211,3,2021-3-16,tres mauvaise qualité,5
17406,73405,1349,115277,3,2021-5-10,tres mauvaise qualité,1
70725,63839,2032,115420,1,2020-6-6,je suis contente,5
5933,21148,321,115441,1,2021-11-1,j aime bien ,1
41542,68112,866,115467,4,2020-12-2,j aime bien ,1
53900,29896,1493,115522,4,2021-5-6,j adoooore ce produt,3
48027,40571,1099,115608,3,2020-10-25,je suis content,2
34869,64988,1361,115624,1,2021-6-4,je suis contente,5
68004,10150,735,115737,1,2020-3-25,flop,1
66128,28032,409,115815,3,2020-2-22,je suis contente,4
66798,38168,1038,115837,3,2020-9-6,j aime pas trop,2
94619,2696,666,115872,1,2020-8-26,top,
59956,15023,1185,115959,1,2021-12-25,je vous le conseille le produit est magnifique,5
56052,10132,1333,116095,5,2021-3-5,j aime bien ,4
29401,68649,1178,116098,3,2020-4-25,flop,1
52098,94452,488,116148,2,2020-1-27,le produit n est pas original,5
44910,34969,594,116181,4,2020-1-4,j aime pas trop,4
7689,85219,1561,116206,3,2021-2-12,tres bonne qualité,3
9406,1839,921,116283,4,2020-8-18,flop,5
21651,278,1343,116333,1,2020-11-16,tres mauvaise qualité,3
