id_livraison,id_commande,date_exp
60414,60414,2021-1-20
60415,60415,2020-2-6
60416,60416,2021-11-17
60417,60417,2021-6-13
60418,60418,2021-8-6
60419,60419,2020-6-6
60420,60420,2020-2-6
60421,60421,2021-2-16
60422,60422,2020-3-16
60423,60423,2021-6-6
60424,60424,2021-4-11
60425,60425,2020-3-15
60426,60426,2021-7-19
60427,60427,2021-10-8
60428,60428,2020-2-5
60429,60429,2020-11-21
60430,60430,2021-6-23
60431,60431,2020-12-17
60432,60432,2021-1-17
60433,60433,2021-9-26
60434,60434,2020-7-3
60435,60435,2020-5-15
60436,60436,2021-9-10
60437,60437,2020-1-21
60438,60438,2020-9-23
60439,60439,2020-9-17
60440,60440,2020-1-1
60441,60441,2020-9-16
60442,60442,2021-1-4
60443,60443,2021-2-21
60444,60444,2021-12-13
60445,60445,2020-5-26
60446,60446,2020-6-21
60447,60447,2021-2-14
60448,60448,2020-5-27
60449,60449,2020-12-17
60450,60450,2020-3-24
60451,60451,2020-1-16
60452,60452,2021-12-8
60453,60453,2020-10-9
60454,60454,2021-1-7
60455,60455,2021-6-14
60456,60456,2020-11-9
60457,60457,2020-12-26
60458,60458,2020-8-28
60459,60459,2020-9-3
60460,60460,2021-12-20
60461,60461,2021-10-26
60462,60462,2021-6-9
60463,60463,2020-9-17
60464,60464,2021-9-21
60465,60465,2020-8-21
60466,60466,2021-3-17
60467,60467,2021-4-28
60468,60468,2020-5-14
60469,60469,2021-8-9
60470,60470,2020-10-23
60471,60471,2020-3-6
60472,60472,2020-7-18
60473,60473,2020-3-16
60474,60474,2021-1-13
60475,60475,2021-8-15
60476,60476,2020-6-16
60477,60477,2021-5-15
60478,60478,2021-6-20
60479,60479,2020-11-10
60480,60480,2021-11-9
60481,60481,2021-5-5
60482,60482,2020-5-8
60483,60483,2021-8-24
60484,60484,2020-5-23
60485,60485,2020-6-7
60486,60486,2021-6-18
60487,60487,2021-8-8
60488,60488,2020-12-10
60489,60489,2021-12-25
60490,60490,2021-8-15
60491,60491,2021-5-13
60492,60492,2021-7-16
60493,60493,2021-6-17
60494,60494,2020-11-15
60495,60495,2021-6-12
60496,60496,2021-5-19
60497,60497,2020-4-25
60498,60498,2021-8-5
60499,60499,2020-11-17
60500,60500,2021-6-15
60501,60501,2021-10-26
60502,60502,2020-10-2
60503,60503,2020-5-9
60504,60504,2020-11-8
60505,60505,2021-2-10
60506,60506,2020-10-24
60507,60507,2020-3-14
60508,60508,2020-2-2
60509,60509,2020-4-25
60510,60510,2020-11-8
60511,60511,2020-3-4
60512,60512,2020-2-16
60513,60513,2021-6-12
60514,60514,2020-3-20
60515,60515,2020-3-16
60516,60516,2020-4-6
60517,60517,2020-9-27
60518,60518,2020-12-28
60519,60519,2021-6-14
60520,60520,2020-5-23
60521,60521,2020-8-13
60522,60522,2021-8-27
60523,60523,2020-8-23
60524,60524,2020-1-22
60525,60525,2020-2-6
60526,60526,2020-1-10
60527,60527,2020-11-8
60528,60528,2021-11-13
60529,60529,2021-12-8
60530,60530,2021-8-6
60531,60531,2021-4-7
60532,60532,2020-5-19
60533,60533,2020-11-4
60534,60534,2020-10-9
60535,60535,2020-8-16
60536,60536,2020-8-5
60537,60537,2020-10-6
60538,60538,2021-3-11
60539,60539,2020-5-15
60540,60540,2020-5-21
60541,60541,2020-12-10
60542,60542,2020-12-6
60543,60543,2021-6-9
60544,60544,2020-3-7
60545,60545,2021-6-18
60546,60546,2020-8-15
60547,60547,2021-12-11
60548,60548,2020-6-17
60549,60549,2021-4-1
60550,60550,2021-10-19
60551,60551,2020-2-5
60552,60552,2020-4-24
60553,60553,2020-11-2
60554,60554,2021-6-20
60555,60555,2020-11-17
60556,60556,2020-9-16
60557,60557,2020-2-2
60558,60558,2020-11-24
60559,60559,2020-3-14
60560,60560,2021-8-19
60561,60561,2020-9-23
60562,60562,2021-3-11
60563,60563,2021-9-1
60564,60564,2020-3-3
60565,60565,2020-9-10
60566,60566,2020-7-25
60567,60567,2020-11-5
60568,60568,2020-4-5
60569,60569,2020-11-17
60570,60570,2021-3-26
60571,60571,2020-10-3
60572,60572,2021-8-27
60573,60573,2021-7-11
60574,60574,2020-7-11
60575,60575,2021-7-5
60576,60576,2020-3-13
60577,60577,2021-8-12
60578,60578,2020-10-19
60579,60579,2021-10-1
60580,60580,2021-1-9
60581,60581,2020-1-3
60582,60582,2020-8-20
60583,60583,2021-12-28
60584,60584,2021-9-27
60585,60585,2021-2-5
60586,60586,2020-5-21
60587,60587,2020-2-26
60588,60588,2020-11-24
60589,60589,2021-3-25
60590,60590,2021-5-20
60591,60591,2021-6-16
60592,60592,2021-7-21
60593,60593,2021-4-5
60594,60594,2021-11-7
60595,60595,2020-6-2
60596,60596,2020-12-7
60597,60597,2021-11-7
60598,60598,2020-4-24
60599,60599,2021-6-5
60600,60600,2020-10-5
60601,60601,2021-12-22
60602,60602,2020-2-7
60603,60603,2020-3-1
60604,60604,2021-6-11
60605,60605,2021-3-8
60606,60606,2020-9-24
60607,60607,2020-2-22
60608,60608,2020-10-24
60609,60609,2020-1-27
60610,60610,2021-3-16
60611,60611,2020-4-19
60612,60612,2021-5-3
60613,60613,2021-8-27
60614,60614,2020-5-6
60615,60615,2021-1-9
60616,60616,2021-5-22
60617,60617,2021-11-24
60618,60618,2021-1-25
60619,60619,2021-2-3
60620,60620,2020-7-10
60621,60621,2021-7-20
60622,60622,2020-8-5
60623,60623,2021-1-21
60624,60624,2021-1-10
60625,60625,2020-8-23
60626,60626,2021-4-3
60627,60627,2021-10-7
60628,60628,2021-12-15
60629,60629,2021-3-1
60630,60630,2021-5-10
60631,60631,2020-8-3
60632,60632,2021-10-21
60633,60633,2021-10-5
60634,60634,2020-4-12
60635,60635,2020-10-19
60636,60636,2021-4-11
60637,60637,2020-12-18
60638,60638,2020-3-6
60639,60639,2021-12-13
60640,60640,2021-12-7
60641,60641,2020-5-24
60642,60642,2020-1-19
60643,60643,2021-8-20
60644,60644,2020-12-4
60645,60645,2020-4-8
60646,60646,2021-5-26
60647,60647,2021-11-23
60648,60648,2020-8-12
60649,60649,2021-1-8
60650,60650,2021-1-8
60651,60651,2021-6-1
60652,60652,2020-10-25
60653,60653,2021-11-8
60654,60654,2021-5-12
60655,60655,2021-7-26
60656,60656,2020-10-25
60657,60657,2021-10-28
60658,60658,2021-8-27
60659,60659,2021-8-5
60660,60660,2021-1-7
60661,60661,2021-7-26
60662,60662,2021-5-13
60663,60663,2021-7-24
60664,60664,2021-3-4
60665,60665,2021-3-16
60666,60666,2021-10-5
60667,60667,2021-8-13
60668,60668,2020-10-5
60669,60669,2021-3-10
60670,60670,2020-9-2
60671,60671,2021-8-26
60672,60672,2021-2-4
60673,60673,2020-9-8
60674,60674,2020-4-7
60675,60675,2021-7-18
60676,60676,2020-10-19
60677,60677,2020-8-6
60678,60678,2020-1-5
60679,60679,2020-4-14
60680,60680,2021-3-15
60681,60681,2021-10-27
60682,60682,2020-3-24
60683,60683,2021-10-4
60684,60684,2021-6-14
60685,60685,2020-10-27
60686,60686,2021-9-2
60687,60687,2021-2-6
60688,60688,2020-10-19
60689,60689,2020-2-11
60690,60690,2020-5-13
60691,60691,2021-9-10
60692,60692,2020-5-18
60693,60693,2020-3-19
60694,60694,2021-1-25
60695,60695,2021-12-17
60696,60696,2020-7-26
60697,60697,2020-9-2
60698,60698,2021-3-1
60699,60699,2020-1-14
60700,60700,2020-5-9
60701,60701,2020-7-8
60702,60702,2020-12-11
60703,60703,2021-5-9
60704,60704,2020-3-9
60705,60705,2021-11-15
60706,60706,2020-2-12
60707,60707,2021-4-10
60708,60708,2021-4-28
60709,60709,2021-3-5
60710,60710,2021-11-4
60711,60711,2021-10-8
60712,60712,2021-2-19
60713,60713,2020-7-1
60714,60714,2021-9-15
60715,60715,2020-1-14
60716,60716,2021-11-15
60717,60717,2020-3-1
60718,60718,2020-7-27
60719,60719,2021-5-19
60720,60720,2021-4-18
60721,60721,2020-10-1
60722,60722,2020-4-16
60723,60723,2020-2-2
60724,60724,2020-12-10
60725,60725,2021-3-21
60726,60726,2020-11-19
60727,60727,2020-11-24
60728,60728,2021-2-19
60729,60729,2020-4-14
60730,60730,2020-10-5
60731,60731,2021-12-13
60732,60732,2021-11-9
60733,60733,2020-3-13
60734,60734,2020-12-3
60735,60735,2020-5-27
60736,60736,2020-6-17
60737,60737,2021-8-28
60738,60738,2020-3-16
60739,60739,2021-12-1
60740,60740,2020-3-15
60741,60741,2020-11-28
60742,60742,2020-9-24
60743,60743,2020-3-2
60744,60744,2020-9-17
60745,60745,2021-1-1
60746,60746,2020-11-27
60747,60747,2020-1-14
60748,60748,2021-5-23
60749,60749,2020-4-18
60750,60750,2020-4-15
60751,60751,2020-4-9
60752,60752,2021-1-24
60753,60753,2020-2-15
60754,60754,2021-3-5
60755,60755,2020-12-8
60756,60756,2020-6-4
60757,60757,2020-12-14
60758,60758,2020-2-11
60759,60759,2020-12-5
60760,60760,2020-7-24
60761,60761,2021-4-27
60762,60762,2020-12-27
60763,60763,2021-1-6
60764,60764,2020-2-15
60765,60765,2020-11-2
60766,60766,2021-2-13
60767,60767,2021-4-17
60768,60768,2021-11-17
60769,60769,2021-11-10
60770,60770,2020-3-24
60771,60771,2021-1-18
60772,60772,2020-10-26
60773,60773,2021-11-15
60774,60774,2021-9-28
60775,60775,2021-9-9
60776,60776,2020-11-24
60777,60777,2020-5-1
60778,60778,2021-5-26
60779,60779,2020-4-20
60780,60780,2021-10-1
60781,60781,2021-2-6
60782,60782,2021-2-27
60783,60783,2020-11-7
60784,60784,2020-4-9
60785,60785,2020-8-19
60786,60786,2021-4-15
60787,60787,2021-9-22
60788,60788,2020-7-18
60789,60789,2020-8-18
60790,60790,2021-11-22
60791,60791,2020-12-8
60792,60792,2020-1-27
60793,60793,2021-4-5
60794,60794,2021-10-26
60795,60795,2020-11-27
60796,60796,2020-1-24
60797,60797,2021-4-5
60798,60798,2021-10-28
60799,60799,2021-11-26
60800,60800,2021-11-10
60801,60801,2021-2-14
60802,60802,2021-3-20
60803,60803,2020-6-22
60804,60804,2020-4-9
60805,60805,2021-5-27
60806,60806,2021-11-12
60807,60807,2020-8-12
60808,60808,2021-4-18
60809,60809,2020-4-20
60810,60810,2020-2-11
60811,60811,2021-4-8
60812,60812,2021-6-5
60813,60813,2020-3-24
60814,60814,2020-12-18
60815,60815,2021-11-26
60816,60816,2021-4-1
60817,60817,2021-10-28
60818,60818,2020-8-12
60819,60819,2021-9-28
60820,60820,2021-10-21
60821,60821,2021-4-11
60822,60822,2021-7-4
60823,60823,2020-9-13
60824,60824,2020-3-24
60825,60825,2021-6-5
60826,60826,2020-2-13
60827,60827,2021-10-19
60828,60828,2020-12-11
60829,60829,2020-2-5
60830,60830,2021-5-21
60831,60831,2021-6-8
60832,60832,2020-8-8
60833,60833,2021-12-7
60834,60834,2020-8-12
60835,60835,2021-1-18
60836,60836,2021-3-27
60837,60837,2021-9-28
60838,60838,2021-9-22
60839,60839,2020-6-17
60840,60840,2021-1-22
60841,60841,2020-12-8
60842,60842,2020-4-5
60843,60843,2020-2-8
60844,60844,2020-2-18
60845,60845,2020-7-20
60846,60846,2021-10-1
60847,60847,2020-4-12
60848,60848,2021-5-28
60849,60849,2021-3-6
60850,60850,2021-10-21
60851,60851,2020-6-28
60852,60852,2021-6-7
60853,60853,2020-10-24
60854,60854,2021-12-8
60855,60855,2020-5-12
60856,60856,2021-8-9
60857,60857,2020-3-5
60858,60858,2020-10-2
60859,60859,2021-5-18
60860,60860,2021-3-17
60861,60861,2021-4-21
60862,60862,2020-9-2
60863,60863,2021-8-6
60864,60864,2020-8-28
60865,60865,2021-10-2
60866,60866,2020-2-7
60867,60867,2020-11-10
60868,60868,2021-7-4
60869,60869,2021-1-17
60870,60870,2020-10-19
60871,60871,2020-7-14
60872,60872,2021-6-17
60873,60873,2020-1-15
60874,60874,2021-1-8
60875,60875,2021-9-26
60876,60876,2021-3-17
60877,60877,2021-5-2
60878,60878,2020-6-4
60879,60879,2020-12-5
60880,60880,2020-3-13
60881,60881,2020-2-17
60882,60882,2021-5-17
60883,60883,2021-12-6
60884,60884,2020-3-20
60885,60885,2020-4-8
60886,60886,2020-7-5
60887,60887,2021-8-24
60888,60888,2021-4-11
60889,60889,2021-11-10
60890,60890,2020-5-12
60891,60891,2020-1-28
60892,60892,2020-4-21
60893,60893,2021-4-22
60894,60894,2021-2-24
60895,60895,2020-11-27
60896,60896,2021-3-19
60897,60897,2021-6-17
60898,60898,2021-5-7
60899,60899,2021-9-9
60900,60900,2021-2-9
60901,60901,2021-1-14
60902,60902,2020-12-16
60903,60903,2020-7-10
60904,60904,2021-7-28
60905,60905,2020-8-4
60906,60906,2021-7-20
60907,60907,2020-1-3
60908,60908,2020-1-7
60909,60909,2021-1-5
60910,60910,2021-2-1
60911,60911,2020-10-2
60912,60912,2021-4-21
60913,60913,2020-1-21
60914,60914,2021-11-9
60915,60915,2021-3-6
60916,60916,2021-10-26
60917,60917,2020-12-6
60918,60918,2020-5-13
60919,60919,2020-10-8
60920,60920,2020-9-4
60921,60921,2021-2-27
60922,60922,2020-3-21
60923,60923,2020-2-26
60924,60924,2021-12-28
60925,60925,2021-5-1
60926,60926,2021-10-14
60927,60927,2021-12-5
60928,60928,2021-3-1
60929,60929,2020-12-7
60930,60930,2020-10-28
60931,60931,2021-5-4
60932,60932,2021-10-4
60933,60933,2021-8-3
60934,60934,2020-10-22
60935,60935,2020-1-22
60936,60936,2021-10-12
60937,60937,2020-3-17
60938,60938,2021-2-25
60939,60939,2021-6-25
60940,60940,2021-5-8
60941,60941,2020-7-19
60942,60942,2021-9-13
60943,60943,2020-8-8
60944,60944,2021-6-2
60945,60945,2020-1-12
60946,60946,2021-6-24
60947,60947,2021-10-14
60948,60948,2021-10-28
60949,60949,2020-4-15
60950,60950,2021-12-6
60951,60951,2021-10-14
60952,60952,2021-8-15
60953,60953,2020-12-18
60954,60954,2021-11-3
60955,60955,2020-4-3
60956,60956,2020-11-17
60957,60957,2020-3-14
60958,60958,2021-3-23
60959,60959,2020-1-12
60960,60960,2021-4-19
60961,60961,2021-7-6
60962,60962,2020-7-9
60963,60963,2020-5-27
60964,60964,2020-3-9
60965,60965,2021-9-11
60966,60966,2020-5-6
60967,60967,2020-10-21
60968,60968,2020-12-18
60969,60969,2020-7-3
60970,60970,2021-9-8
60971,60971,2021-1-18
60972,60972,2020-6-13
60973,60973,2021-6-5
60974,60974,2020-5-5
60975,60975,2020-2-23
60976,60976,2020-3-8
60977,60977,2021-4-7
60978,60978,2021-3-12
60979,60979,2020-2-24
60980,60980,2020-9-24
60981,60981,2021-8-25
60982,60982,2021-3-12
60983,60983,2021-12-26
60984,60984,2020-11-16
60985,60985,2020-4-5
60986,60986,2021-11-25
60987,60987,2020-3-9
60988,60988,2020-11-14
60989,60989,2020-1-22
60990,60990,2021-9-11
60991,60991,2021-3-16
60992,60992,2021-2-24
60993,60993,2020-11-2
60994,60994,2021-11-28
60995,60995,2021-12-28
60996,60996,2020-3-8
60997,60997,2021-8-11
60998,60998,2021-6-23
60999,60999,2020-4-2
61000,61000,2021-11-6
61001,61001,2021-12-6
61002,61002,2021-5-16
61003,61003,2020-9-21
61004,61004,2021-11-12
61005,61005,2021-10-5
61006,61006,2020-8-21
61007,61007,2021-2-9
61008,61008,2021-7-28
61009,61009,2021-8-7
61010,61010,2021-4-1
61011,61011,2020-11-12
61012,61012,2021-3-28
61013,61013,2021-7-3
61014,61014,2020-3-7
61015,61015,2021-2-1
61016,61016,2021-3-4
61017,61017,2021-12-6
61018,61018,2021-11-10
61019,61019,2020-12-22
61020,61020,2020-9-10
61021,61021,2021-8-13
61022,61022,2020-2-27
61023,61023,2020-3-3
61024,61024,2021-8-19
61025,61025,2020-3-28
61026,61026,2021-5-7
61027,61027,2021-6-7
61028,61028,2021-10-6
61029,61029,2021-11-16
61030,61030,2020-3-5
61031,61031,2020-12-17
61032,61032,2021-10-25
61033,61033,2020-11-25
61034,61034,2021-11-1
61035,61035,2020-7-12
61036,61036,2020-6-2
61037,61037,2020-11-2
61038,61038,2021-7-17
61039,61039,2020-10-15
61040,61040,2021-9-20
61041,61041,2021-12-8
61042,61042,2021-5-14
61043,61043,2020-8-19
61044,61044,2020-9-8
61045,61045,2020-5-18
61046,61046,2020-4-25
61047,61047,2020-8-26
61048,61048,2021-3-25
61049,61049,2021-10-27
61050,61050,2021-6-8
61051,61051,2021-4-26
61052,61052,2020-8-27
61053,61053,2020-12-19
61054,61054,2020-11-23
61055,61055,2020-6-19
61056,61056,2021-9-25
61057,61057,2020-5-23
61058,61058,2021-6-3
61059,61059,2021-2-13
61060,61060,2021-7-6
61061,61061,2021-12-5
61062,61062,2020-4-4
61063,61063,2021-2-22
61064,61064,2020-1-14
61065,61065,2020-1-8
61066,61066,2020-10-16
61067,61067,2021-6-2
61068,61068,2020-2-3
61069,61069,2020-11-1
61070,61070,2020-11-15
61071,61071,2021-8-24
61072,61072,2020-3-11
61073,61073,2020-12-4
61074,61074,2020-11-2
61075,61075,2021-3-18
61076,61076,2020-9-10
61077,61077,2020-8-10
61078,61078,2021-8-15
61079,61079,2021-4-22
61080,61080,2021-6-24
61081,61081,2021-11-7
61082,61082,2020-9-3
61083,61083,2020-11-7
61084,61084,2020-6-19
61085,61085,2021-8-15
61086,61086,2020-1-23
61087,61087,2021-4-21
61088,61088,2021-6-18
61089,61089,2021-8-27
61090,61090,2020-8-22
61091,61091,2021-12-15
61092,61092,2020-8-3
61093,61093,2020-1-9
61094,61094,2021-3-22
61095,61095,2020-6-27
61096,61096,2020-1-21
61097,61097,2021-8-19
61098,61098,2020-9-28
61099,61099,2020-1-24
61100,61100,2020-4-21
61101,61101,2020-12-6
61102,61102,2021-9-13
61103,61103,2020-6-1
61104,61104,2021-6-13
61105,61105,2021-1-10
61106,61106,2021-5-8
61107,61107,2021-7-27
61108,61108,2021-10-12
61109,61109,2020-5-26
61110,61110,2020-5-11
61111,61111,2020-9-21
61112,61112,2021-5-3
61113,61113,2020-12-2
61114,61114,2021-1-9
61115,61115,2021-1-16
61116,61116,2020-9-21
61117,61117,2021-11-24
61118,61118,2021-2-8
61119,61119,2021-10-10
61120,61120,2021-5-10
61121,61121,2021-9-9
61122,61122,2021-5-28
61123,61123,2020-4-17
61124,61124,2021-3-10
61125,61125,2020-10-10
61126,61126,2020-5-26
61127,61127,2020-10-18
61128,61128,2021-9-8
61129,61129,2021-10-6
61130,61130,2020-6-6
61131,61131,2020-2-27
61132,61132,2020-8-5
61133,61133,2020-11-6
61134,61134,2021-3-13
61135,61135,2021-12-3
61136,61136,2021-5-25
61137,61137,2021-1-22
61138,61138,2020-11-14
61139,61139,2020-11-17
61140,61140,2021-10-23
61141,61141,2021-9-24
61142,61142,2021-9-10
61143,61143,2021-4-9
61144,61144,2020-11-13
61145,61145,2020-12-4
61146,61146,2020-9-16
61147,61147,2020-6-14
61148,61148,2021-4-12
61149,61149,2020-5-26
61150,61150,2021-11-11
61151,61151,2020-10-8
61152,61152,2020-4-15
61153,61153,2021-7-6
61154,61154,2021-11-8
61155,61155,2020-6-17
61156,61156,2021-7-1
61157,61157,2020-6-25
61158,61158,2021-7-20
61159,61159,2020-3-17
61160,61160,2020-1-26
61161,61161,2021-7-6
61162,61162,2020-5-1
61163,61163,2021-4-16
61164,61164,2020-12-9
61165,61165,2020-7-12
61166,61166,2021-8-1
61167,61167,2020-3-25
61168,61168,2020-6-22
61169,61169,2020-7-20
61170,61170,2021-5-23
61171,61171,2020-11-4
61172,61172,2021-1-23
61173,61173,2021-1-20
61174,61174,2021-6-12
61175,61175,2021-4-22
61176,61176,2020-4-19
61177,61177,2020-4-18
61178,61178,2020-3-11
61179,61179,2021-1-15
61180,61180,2020-9-17
61181,61181,2020-11-12
61182,61182,2021-5-26
61183,61183,2021-6-9
61184,61184,2021-8-26
61185,61185,2020-9-20
61186,61186,2020-8-27
61187,61187,2020-9-4
61188,61188,2020-12-7
61189,61189,2020-8-27
61190,61190,2020-8-4
61191,61191,2020-8-13
61192,61192,2020-8-23
61193,61193,2021-10-5
61194,61194,2020-12-20
61195,61195,2021-11-15
61196,61196,2020-7-4
61197,61197,2021-4-20
61198,61198,2020-11-13
61199,61199,2021-1-6
61200,61200,2020-6-1
61201,61201,2020-1-19
61202,61202,2021-9-12
61203,61203,2021-5-28
61204,61204,2021-12-8
61205,61205,2021-9-23
61206,61206,2020-6-11
61207,61207,2020-3-13
61208,61208,2021-12-1
61209,61209,2020-2-14
61210,61210,2021-7-12
61211,61211,2020-4-7
61212,61212,2021-9-11
61213,61213,2020-3-15
61214,61214,2021-12-15
61215,61215,2021-2-2
61216,61216,2020-6-3
61217,61217,2020-9-7
61218,61218,2021-6-7
61219,61219,2021-11-2
61220,61220,2021-8-18
61221,61221,2020-12-9
61222,61222,2020-11-5
61223,61223,2021-2-13
61224,61224,2020-3-13
61225,61225,2021-7-16
61226,61226,2021-5-6
61227,61227,2020-10-3
61228,61228,2021-7-13
61229,61229,2020-11-18
61230,61230,2020-6-25
61231,61231,2020-7-7
61232,61232,2020-11-17
61233,61233,2020-11-26
61234,61234,2021-1-22
61235,61235,2020-11-22
61236,61236,2020-4-24
61237,61237,2021-4-1
61238,61238,2020-3-26
61239,61239,2020-8-11
61240,61240,2020-3-6
61241,61241,2020-10-14
61242,61242,2020-8-7
61243,61243,2021-6-3
61244,61244,2020-10-23
61245,61245,2020-1-10
61246,61246,2021-3-1
61247,61247,2021-8-24
61248,61248,2021-4-25
61249,61249,2020-12-19
61250,61250,2020-11-23
61251,61251,2020-8-3
61252,61252,2020-3-4
61253,61253,2020-10-4
61254,61254,2021-11-10
61255,61255,2021-11-28
61256,61256,2021-9-18
61257,61257,2020-12-3
61258,61258,2021-8-12
61259,61259,2020-12-17
61260,61260,2020-5-4
61261,61261,2020-5-15
61262,61262,2021-3-25
61263,61263,2020-2-1
61264,61264,2021-6-1
61265,61265,2020-10-19
61266,61266,2020-8-8
61267,61267,2020-1-1
61268,61268,2020-2-8
61269,61269,2020-8-19
61270,61270,2020-2-6
61271,61271,2021-5-25
61272,61272,2020-8-28
61273,61273,2020-9-17
61274,61274,2020-2-6
61275,61275,2020-10-9
61276,61276,2021-7-4
61277,61277,2021-8-18
61278,61278,2020-8-28
61279,61279,2021-9-24
61280,61280,2021-8-2
61281,61281,2021-12-5
61282,61282,2021-6-26
61283,61283,2020-2-24
61284,61284,2020-6-5
61285,61285,2021-12-6
61286,61286,2020-4-14
61287,61287,2021-7-6
61288,61288,2020-9-1
61289,61289,2020-9-6
61290,61290,2021-11-16
61291,61291,2020-8-19
61292,61292,2021-2-7
61293,61293,2020-6-20
61294,61294,2021-11-3
61295,61295,2021-4-25
61296,61296,2021-11-4
61297,61297,2020-11-23
61298,61298,2021-4-8
61299,61299,2020-1-11
61300,61300,2020-11-11
61301,61301,2021-3-9
61302,61302,2020-11-24
61303,61303,2021-1-22
61304,61304,2020-3-7
61305,61305,2020-4-7
61306,61306,2021-6-18
61307,61307,2020-6-28
61308,61308,2020-9-17
61309,61309,2020-1-6
61310,61310,2020-6-19
61311,61311,2021-6-8
61312,61312,2020-11-23
61313,61313,2021-12-8
61314,61314,2020-3-4
61315,61315,2021-2-22
61316,61316,2021-10-9
61317,61317,2020-11-9
61318,61318,2020-7-24
61319,61319,2021-1-28
61320,61320,2020-10-17
61321,61321,2021-11-6
61322,61322,2020-12-8
61323,61323,2020-2-3
61324,61324,2021-4-13
61325,61325,2020-8-1
61326,61326,2020-5-16
61327,61327,2020-8-15
61328,61328,2020-5-3
61329,61329,2020-1-13
61330,61330,2020-3-4
61331,61331,2021-3-18
61332,61332,2021-2-8
61333,61333,2021-2-24
61334,61334,2020-12-10
61335,61335,2021-10-18
61336,61336,2020-9-3
61337,61337,2021-4-27
61338,61338,2020-2-28
61339,61339,2020-2-1
61340,61340,2021-8-12
61341,61341,2021-10-6
61342,61342,2020-5-18
61343,61343,2021-12-12
61344,61344,2020-8-9
61345,61345,2020-8-17
61346,61346,2020-12-22
61347,61347,2020-4-15
61348,61348,2021-11-23
61349,61349,2021-7-3
61350,61350,2021-6-4
61351,61351,2020-6-27
61352,61352,2020-8-23
61353,61353,2020-6-6
61354,61354,2020-5-25
61355,61355,2021-9-28
61356,61356,2021-9-4
61357,61357,2020-7-1
61358,61358,2020-6-25
61359,61359,2020-5-17
61360,61360,2021-2-14
61361,61361,2020-8-22
61362,61362,2020-3-2
61363,61363,2020-3-22
61364,61364,2020-1-2
61365,61365,2020-1-7
61366,61366,2020-8-21
61367,61367,2021-10-14
61368,61368,2021-4-10
61369,61369,2021-1-12
61370,61370,2020-9-21
61371,61371,2020-1-28
61372,61372,2020-1-14
61373,61373,2020-11-19
61374,61374,2021-1-24
61375,61375,2020-10-7
61376,61376,2020-10-17
61377,61377,2020-6-27
61378,61378,2020-3-3
61379,61379,2021-6-7
61380,61380,2020-10-6
61381,61381,2020-12-1
61382,61382,2021-3-15
61383,61383,2021-8-20
61384,61384,2021-7-18
61385,61385,2021-10-1
61386,61386,2021-12-19
61387,61387,2021-4-8
61388,61388,2021-10-27
61389,61389,2021-3-28
61390,61390,2020-2-17
61391,61391,2020-4-6
